,BER bits
746,0.001018
747,5.25e-05
748,0.0006205
749,2.2e-05
750,1.5e-05
751,0.0
752,0.00859275
753,0.000777
754,0.00043425
755,1.925e-05
756,0.00027225
757,8e-06
758,5e-06
759,0.0
760,0.00015125
761,1.25e-06
762,3e-06
763,0.0
764,1e-06
765,0.0
766,0.0
767,0.0
768,0.499482
769,0.49324075
770,0.49069375
771,0.44394025
772,0.48550025
773,0.42815525
774,0.410984
775,0.2726225
776,0.47687225
777,0.40312925
778,0.38125325
779,0.23435325
780,0.35303175
781,0.20198925
782,0.17260275
783,0.06050125
784,0.459253
785,0.360313
786,0.33401525
787,0.18274175
788,0.30141675
789,0.15197325
790,0.12622775
791,0.03832225
792,0.259961
793,0.11659475
794,0.09450125
795,0.02492025
796,0.073353
797,0.01698675
798,0.0121325
799,0.00143325
800,0.42973
801,0.30266525
802,0.2723215
803,0.12706325
804,0.237291
805,0.1014835
806,0.080767
807,0.020031
808,0.1954825
809,0.0735155
810,0.056935
811,0.01223575
812,0.04245325
813,0.00804475
814,0.00536975
815,0.00053575
816,0.149377
817,0.047269
818,0.0353035
819,0.006145
820,0.02553225
821,0.00385875
822,0.0025105
823,0.00019675
824,0.01701025
825,0.00210825
826,0.0013475
827,8.7e-05
828,0.0008405
829,4.725e-05
830,2.3e-05
831,7.5e-07
832,0.38099525
833,0.23052225
834,0.19814275
835,0.07465175
836,0.16502175
837,0.05584875
838,0.041938
839,0.00793475
840,0.1288505
841,0.037699
842,0.02776475
843,0.0044835
844,0.01982825
845,0.0027575
846,0.001779
847,0.00012075
848,0.09278325
849,0.022539
850,0.01591975
851,0.0020565
852,0.01089825
853,0.001185
854,0.000761
855,4.425e-05
856,0.00705825
857,0.00063575
858,0.00037625
859,1.6e-05
860,0.00024475
861,7.25e-06
862,5.25e-06
863,0.0
864,0.06176025
865,0.011849
866,0.007945
867,0.00078575
868,0.00528625
869,0.0004385
870,0.000251
871,9e-06
872,0.00329325
873,0.0002065
874,0.0001315
875,2.75e-06
876,7.05e-05
877,1.5e-06
878,5e-07
879,0.0
880,0.0018785
881,8.45e-05
882,4.925e-05
883,1e-06
884,2.65e-05
885,5e-07
886,0.0
887,0.0
888,1.4e-05
889,0.0
890,2.5e-07
891,0.0
892,2.5e-07
893,0.0
894,0.0
895,0.0
896,0.3096125
897,0.15017325
898,0.12251575
899,0.03406575
900,0.095546
901,0.02357025
902,0.0166145
903,0.0021605
904,0.06953725
905,0.01456075
906,0.009869
907,0.001068
908,0.006671
909,0.00059925
910,0.00038
911,1.55e-05
912,0.04664675
913,0.00790825
914,0.00518825
915,0.00041025
916,0.00333875
917,0.00022675
918,0.0001255
919,4.25e-06
920,0.00207575
921,0.000113
922,6.325e-05
923,1.25e-06
924,4.425e-05
925,7.5e-07
926,5e-07
927,0.0
928,0.029411
929,0.0038845
930,0.002443
931,0.000153
932,0.00150525
933,7.925e-05
934,4.45e-05
935,2.5e-07
936,0.00090175
937,3.225e-05
938,1.9e-05
939,2.5e-07
940,1.05e-05
941,2.5e-07
942,2.5e-07
943,0.0
944,0.00048875
945,1.325e-05
946,5.75e-06
947,2.5e-07
948,3.75e-06
949,0.0
950,0.0
951,0.0
952,2e-06
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.017144
961,0.00158725
962,0.000997
963,3.725e-05
964,0.000608
965,1.875e-05
966,1.3e-05
967,2.5e-07
968,0.0003365
969,7e-06
970,4e-06
971,0.0
972,2.5e-06
973,0.0
974,0.0
975,0.0
976,0.0001705
977,3.25e-06
978,1.25e-06
979,0.0
980,5e-07
981,0.0
982,0.0
983,0.0
984,1e-06
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,9.3e-05
993,7.5e-07
994,0.0
995,0.0
996,2.5e-07
997,0.0
998,0.0
999,0.0
1000,2.5e-07
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
