,BER bits
798,0.0082895
799,0.00114475
800,0.378475
801,0.2398795
802,0.2088085
803,0.0893375
804,0.1778855
805,0.07031225
806,0.05480625
807,0.0136435
808,0.1429335
809,0.05019375
810,0.03833375
811,0.00847975
812,0.028828
813,0.005686
814,0.00382025
815,0.000474
816,0.10716575
817,0.03188225
818,0.0236285
819,0.0044095
820,0.017186
821,0.00286575
822,0.001894
823,0.00018875
824,0.01164
825,0.0016245
826,0.00104325
827,9.2e-05
828,0.0006945
829,5.6e-05
830,2.575e-05
831,5e-07
832,0.32182375
833,0.173938
834,0.14538475
835,0.050626
836,0.11858525
837,0.03748375
838,0.02779
839,0.0054605
840,0.09137025
841,0.025526
842,0.01855875
843,0.00330975
844,0.01335125
845,0.0020845
846,0.001367
847,0.00011975
848,0.063938
849,0.01497175
850,0.01058275
851,0.00153425
852,0.0073535
853,0.000925
854,0.000592
855,5.025e-05
856,0.00491575
857,0.00050525
858,0.00034
859,2.6e-05
860,0.00022525
861,1.2e-05
862,7.75e-06
863,1.75e-06
864,0.042305
865,0.00790875
866,0.0053395
867,0.00062475
868,0.003703
869,0.0003665
870,0.00021
871,1.475e-05
872,0.00230825
873,0.00020475
874,0.00012075
875,6.5e-06
876,7.375e-05
877,3.5e-06
878,2e-06
879,0.0
880,0.00139325
881,8.775e-05
882,5.325e-05
883,2.75e-06
884,3.05e-05
885,2e-06
886,5e-07
887,0.0
888,2.325e-05
889,7.5e-07
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.24910775
897,0.10770375
898,0.08506975
899,0.02246
900,0.06499675
901,0.01551975
902,0.0108785
903,0.001578
904,0.04708475
905,0.009642
906,0.00658225
907,0.00084375
908,0.004495
909,0.0004755
910,0.00031875
911,2.225e-05
912,0.0309585
913,0.005164
914,0.00340375
915,0.000354
916,0.0022885
917,0.00020675
918,0.00013625
919,8e-06
920,0.0014095
921,0.00010475
922,6.675e-05
923,6e-06
924,3.975e-05
925,1.75e-06
926,2.5e-07
927,0.0
928,0.019739
929,0.0026745
930,0.00162875
931,0.0001405
932,0.00104375
933,7.575e-05
934,4.35e-05
935,2.25e-06
936,0.00064525
937,3.275e-05
938,2.35e-05
939,1.25e-06
940,1.1e-05
941,2.5e-07
942,7.5e-07
943,0.0
944,0.00036575
945,1.65e-05
946,8.5e-06
947,2.5e-07
948,3.25e-06
949,0.0
950,0.0
951,0.0
952,5e-06
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.01121575
961,0.00111
962,0.00067175
963,4.3e-05
964,0.00043175
965,2.55e-05
966,1.475e-05
967,2.5e-07
968,0.00024325
969,1.225e-05
970,5.5e-06
971,5e-07
972,4.25e-06
973,0.0
974,0.0
975,0.0
976,0.0001325
977,5.75e-06
978,1.75e-06
979,0.0
980,1.25e-06
981,0.0
982,0.0
983,0.0
984,1e-06
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,8.25e-05
993,1e-06
994,1e-06
995,0.0
996,1e-06
997,0.0
998,0.0
999,0.0
1000,2.5e-07
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,2.5e-07
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
